t;U;U
[s];[V];[V]

94,690;-0,05;-0,01
94,700;-0,04;-0,01
94,710;-0,04;-0,01
94,720;-0,04;-0,00
94,730;-0,03;-0,00
94,740;-0,03;-0,00
94,750;-0,03;-0,00
94,760;-0,02;-0,00
94,770;-0,02;-0,00
94,780;-0,02;-0,00
94,790;-0,01;-0,00
94,800;-0,01;0,00
94,810;-0,00;0,00
94,820;0,00;0,00
94,830;0,01;0,01
94,840;0,01;0,01
94,850;0,02;0,01
94,860;0,02;0,01
94,870;0,03;0,01
94,880;0,03;0,01
94,890;0,03;0,01
94,900;0,04;0,01
94,910;0,04;0,01
94,920;0,05;0,01
94,930;0,05;0,01
94,940;0,05;0,01
94,950;0,06;0,01
94,960;0,06;0,01
94,970;0,07;0,01
94,980;0,07;0,01
94,990;0,08;0,01
95,000;0,08;0,01
95,010;0,08;0,01
95,020;0,09;0,01
95,030;0,09;0,01
95,040;0,10;0,01
95,050;0,10;0,01
95,060;0,10;0,01
95,070;0,11;0,01
95,080;0,11;0,01
95,090;0,11;0,01
95,100;0,11;0,01
95,110;0,12;0,00
95,120;0,12;0,00
95,130;0,12;0,00
95,140;0,12;0,00
95,150;0,12;0,00
95,160;0,12;0,00
95,170;0,13;0,00
95,180;0,13;0,00
95,190;0,13;0,00
95,200;0,13;0,00
95,210;0,13;0,00
95,220;0,14;-0,00
95,230;0,14;-0,00
95,240;0,14;-0,00
95,250;0,14;-0,00
95,260;0,14;-0,00
95,270;0,14;-0,00
95,280;0,14;-0,00
95,290;0,14;-0,00
95,300;0,14;-0,00
95,310;0,14;-0,00
95,320;0,14;-0,00
95,330;0,13;-0,00
95,340;0,13;-0,00
95,350;0,13;-0,00
95,360;0,13;-0,00
95,370;0,13;-0,00
95,380;0,13;-0,00
95,390;0,13;-0,01
95,400;0,13;-0,01
95,410;0,13;-0,01
95,420;0,12;-0,01
95,430;0,12;-0,01
95,440;0,12;-0,01
95,450;0,12;-0,01
95,460;0,12;-0,01
95,470;0,12;-0,01
95,480;0,12;-0,01
95,490;0,12;-0,01
95,500;0,11;-0,01
95,510;0,11;-0,01
95,520;0,11;-0,01
95,530;0,11;-0,01
95,540;0,10;-0,01
95,550;0,10;-0,01
95,560;0,10;-0,01
95,570;0,10;-0,01
95,580;0,09;-0,01
95,590;0,09;-0,01
95,600;0,09;-0,01
95,610;0,08;-0,01
95,620;0,08;-0,01
95,630;0,07;-0,01
95,640;0,07;-0,01
95,650;0,07;-0,01
95,660;0,06;-0,01
95,670;0,06;-0,01
95,680;0,06;-0,01
95,690;0,05;-0,01
95,700;0,05;-0,01
95,710;0,05;-0,01
95,720;0,04;-0,01
95,730;0,04;-0,01
95,740;0,03;-0,01
95,750;0,02;-0,01
95,760;0,02;-0,01
95,770;0,01;-0,01
95,780;0,01;-0,01
95,790;0,01;-0,01
95,800;0,00;-0,01
95,810;-0,00;-0,01
95,820;-0,01;-0,01
95,830;-0,01;-0,02
95,840;-0,02;-0,02
95,850;-0,02;-0,02
95,860;-0,02;-0,02
95,870;-0,03;-0,02
95,880;-0,03;-0,02
95,890;-0,03;-0,02
95,900;-0,04;-0,02
95,910;-0,04;-0,02
95,920;-0,05;-0,02
95,930;-0,05;-0,02
95,940;-0,05;-0,02
95,950;-0,06;-0,02
95,960;-0,06;-0,02
95,970;-0,06;-0,02
95,980;-0,07;-0,02
95,990;-0,07;-0,02
96,000;-0,07;-0,02
96,010;-0,08;-0,02
96,020;-0,08;-0,02
96,030;-0,08;-0,02
96,040;-0,08;-0,02
96,050;-0,09;-0,02
96,060;-0,09;-0,02
96,070;-0,09;-0,02
96,080;-0,09;-0,03
96,090;-0,10;-0,03
96,100;-0,10;-0,03
96,110;-0,10;-0,03
96,120;-0,10;-0,03
96,130;-0,10;-0,03
96,140;-0,10;-0,03
96,150;-0,10;-0,03
96,160;-0,10;-0,03
96,170;-0,10;-0,03
96,180;-0,10;-0,03
96,190;-0,11;-0,03
96,200;-0,10;-0,04
96,210;-0,11;-0,04
96,220;-0,11;-0,04
96,230;-0,11;-0,04
96,240;-0,11;-0,04
96,250;-0,11;-0,04
96,260;-0,11;-0,04
96,270;-0,11;-0,04
96,280;-0,11;-0,04
96,290;-0,10;-0,05
96,300;-0,10;-0,05
96,310;-0,10;-0,05
96,320;-0,10;-0,05
96,330;-0,10;-0,05
96,340;-0,10;-0,05
96,350;-0,10;-0,05
96,360;-0,09;-0,05
96,370;-0,09;-0,05
96,380;-0,09;-0,05
96,390;-0,09;-0,05
96,400;-0,09;-0,05
96,410;-0,08;-0,06
96,420;-0,08;-0,06
96,430;-0,08;-0,06
96,440;-0,08;-0,06
96,450;-0,08;-0,06
96,460;-0,08;-0,06
96,470;-0,07;-0,06
96,480;-0,07;-0,06
96,490;-0,07;-0,06
96,500;-0,07;-0,06
96,510;-0,06;-0,06
96,520;-0,06;-0,06
96,530;-0,05;-0,06
96,540;-0,05;-0,06
96,550;-0,05;-0,06
96,560;-0,05;-0,06
96,570;-0,04;-0,06
96,580;-0,04;-0,06
96,590;-0,04;-0,06
96,600;-0,03;-0,06
96,610;-0,03;-0,06
96,620;-0,03;-0,06
96,630;-0,02;-0,05
96,640;-0,02;-0,05
96,650;-0,02;-0,05
96,660;-0,01;-0,05
96,670;-0,01;-0,05
96,680;-0,00;-0,05
96,690;-0,00;-0,05
96,700;0,00;-0,05
96,710;0,01;-0,05
96,720;0,01;-0,05
96,730;0,02;-0,05
96,740;0,02;-0,05
96,750;0,03;-0,05
96,760;0,03;-0,05
96,770;0,03;-0,05
96,780;0,04;-0,05
96,790;0,04;-0,05
96,800;0,04;-0,04
96,810;0,05;-0,04
96,820;0,05;-0,04
96,830;0,06;-0,04
96,840;0,06;-0,04
96,850;0,06;-0,04
96,860;0,07;-0,04
96,870;0,07;-0,04
96,880;0,07;-0,04
96,890;0,08;-0,04
96,900;0,08;-0,03
96,910;0,08;-0,03
96,920;0,09;-0,03
96,930;0,09;-0,03
96,940;0,09;-0,03
96,950;0,10;-0,03
96,960;0,10;-0,03
96,970;0,10;-0,03
96,980;0,10;-0,02
96,990;0,11;-0,02
97,000;0,11;-0,02
97,010;0,11;-0,02
97,020;0,11;-0,02
97,030;0,12;-0,01
97,040;0,12;-0,01
97,050;0,12;-0,01
97,060;0,12;-0,01
97,070;0,12;-0,01
97,080;0,12;-0,01
97,090;0,12;-0,00
97,100;0,13;-0,00
97,110;0,13;-0,00
97,120;0,13;-0,00
97,130;0,13;0,00
97,140;0,13;0,00
97,150;0,13;0,00
97,160;0,13;0,01
97,170;0,13;0,01
97,180;0,13;0,01
97,190;0,13;0,01
97,200;0,13;0,01
97,210;0,13;0,02
97,220;0,13;0,02
97,230;0,13;0,02
97,240;0,13;0,02
97,250;0,13;0,02
97,260;0,12;0,02
97,270;0,12;0,02
97,280;0,12;0,03
97,290;0,12;0,03
97,300;0,11;0,03
97,310;0,11;0,03
97,320;0,11;0,03
97,330;0,11;0,03
97,340;0,10;0,03
97,350;0,10;0,03
97,360;0,10;0,04
97,370;0,10;0,04
97,380;0,09;0,04
97,390;0,09;0,04
97,400;0,09;0,04
97,410;0,08;0,04
97,420;0,08;0,04
97,430;0,08;0,05
97,440;0,07;0,05
97,450;0,07;0,05
97,460;0,06;0,05
97,470;0,06;0,05
97,480;0,06;0,05
97,490;0,05;0,05
97,500;0,05;0,05
97,510;0,05;0,05
97,520;0,04;0,05
97,530;0,04;0,05
97,540;0,04;0,05
97,550;0,03;0,05
97,560;0,03;0,05
97,570;0,02;0,05
97,580;0,02;0,05
97,590;0,02;0,05
97,600;0,01;0,05
97,610;0,01;0,05
97,620;0,01;0,05
97,630;0,00;0,05
97,640;-0,00;0,04
97,650;-0,01;0,04
97,660;-0,01;0,04
97,670;-0,01;0,04
97,680;-0,02;0,04
97,690;-0,02;0,04
97,700;-0,02;0,04
97,710;-0,03;0,04
97,720;-0,03;0,04
97,730;-0,03;0,04
97,740;-0,04;0,04
97,750;-0,04;0,04
97,760;-0,04;0,04
97,770;-0,04;0,03
97,780;-0,05;0,03
97,790;-0,05;0,03
97,800;-0,05;0,03
97,810;-0,05;0,03
97,820;-0,06;0,03
97,830;-0,06;0,03
97,840;-0,06;0,03
97,850;-0,06;0,03
97,860;-0,06;0,02
97,870;-0,07;0,02
97,880;-0,07;0,02
97,890;-0,07;0,02
97,900;-0,07;0,02
97,910;-0,07;0,01
97,920;-0,07;0,01
97,930;-0,07;0,01
97,940;-0,07;0,01
97,950;-0,07;0,01
97,960;-0,07;0,01
97,970;-0,08;0,01
97,980;-0,08;0,00
97,990;-0,08;0,00
98,000;-0,08;-0,00
98,010;-0,08;-0,00
98,020;-0,08;-0,01
98,030;-0,08;-0,01
98,040;-0,08;-0,01
98,050;-0,08;-0,01
98,060;-0,07;-0,02
98,070;-0,08;-0,02
98,080;-0,08;-0,02
98,090;-0,07;-0,02
98,100;-0,07;-0,02
98,110;-0,07;-0,03
98,120;-0,07;-0,03
98,130;-0,07;-0,03
98,140;-0,07;-0,03
98,150;-0,07;-0,03
98,160;-0,07;-0,03
98,170;-0,07;-0,04
98,180;-0,07;-0,04
98,190;-0,07;-0,04
98,200;-0,07;-0,04
98,210;-0,07;-0,04
98,220;-0,06;-0,04
98,230;-0,06;-0,04
98,240;-0,06;-0,04
98,250;-0,06;-0,05
98,260;-0,06;-0,05
98,270;-0,06;-0,05
98,280;-0,06;-0,05
98,290;-0,06;-0,05
98,300;-0,05;-0,05
98,310;-0,05;-0,05
98,320;-0,05;-0,05
98,330;-0,05;-0,05
98,340;-0,04;-0,06
98,350;-0,04;-0,06
98,360;-0,04;-0,06
98,370;-0,04;-0,06
98,380;-0,04;-0,06
98,390;-0,03;-0,06
98,400;-0,03;-0,06
98,410;-0,03;-0,06
98,420;-0,03;-0,06
98,430;-0,02;-0,06
98,440;-0,02;-0,06
98,450;-0,02;-0,06
98,460;-0,01;-0,06
98,470;-0,01;-0,06
98,480;-0,01;-0,07
98,490;-0,00;-0,07
98,500;-0,00;-0,07
98,510;0,00;-0,07
98,520;0,01;-0,07
98,530;0,01;-0,07
98,540;0,01;-0,07
98,550;0,01;-0,07
98,560;0,02;-0,07
98,570;0,02;-0,06
98,580;0,02;-0,06
98,590;0,03;-0,06
98,600;0,03;-0,06
98,610;0,03;-0,06
98,620;0,04;-0,06
98,630;0,04;-0,06
98,640;0,04;-0,06
98,650;0,05;-0,06
98,660;0,05;-0,06
98,670;0,05;-0,06
98,680;0,06;-0,06
98,690;0,06;-0,06
98,700;0,06;-0,06
98,710;0,06;-0,06
98,720;0,07;-0,05
98,730;0,07;-0,05
98,740;0,07;-0,05
98,750;0,07;-0,05
98,760;0,07;-0,04
98,770;0,08;-0,04
98,780;0,08;-0,04
98,790;0,08;-0,04
98,800;0,08;-0,04
98,810;0,08;-0,03
98,820;0,08;-0,03
98,830;0,08;-0,03
98,840;0,09;-0,03
98,850;0,09;-0,03
98,860;0,09;-0,02
98,870;0,09;-0,02
98,880;0,09;-0,02
98,890;0,09;-0,02
98,900;0,09;-0,01
98,910;0,09;-0,01
98,920;0,09;-0,01
98,930;0,09;-0,00
98,940;0,09;-0,00
98,950;0,10;0,00
98,960;0,10;0,00
98,970;0,10;0,01
98,980;0,10;0,01
98,990;0,10;0,01
99,000;0,10;0,02
99,010;0,10;0,02
99,020;0,10;0,02
99,030;0,10;0,02
99,040;0,10;0,03
99,050;0,10;0,03
99,060;0,10;0,03
99,070;0,10;0,03
99,080;0,10;0,03
99,090;0,10;0,04
99,100;0,10;0,04
99,110;0,09;0,04
99,120;0,09;0,04
99,130;0,09;0,04
99,140;0,09;0,05
99,150;0,09;0,05
99,160;0,09;0,05
99,170;0,09;0,05
99,180;0,09;0,05
99,190;0,09;0,05
99,200;0,08;0,06
99,210;0,08;0,06
99,220;0,08;0,06
99,230;0,08;0,06
99,240;0,07;0,06
99,250;0,07;0,06
99,260;0,07;0,06
99,270;0,07;0,07
99,280;0,06;0,07
99,290;0,06;0,07
99,300;0,06;0,07
99,310;0,05;0,07
99,320;0,05;0,07
99,330;0,05;0,07
99,340;0,05;0,07
99,350;0,04;0,07
99,360;0,04;0,07
99,370;0,04;0,07
99,380;0,03;0,07
99,390;0,03;0,08
99,400;0,03;0,08
99,410;0,02;0,08
99,420;0,02;0,08
99,430;0,02;0,08
99,440;0,01;0,08
99,450;0,01;0,08
99,460;0,01;0,08
99,470;0,00;0,08
99,480;-0,00;0,08
99,490;-0,00;0,08
99,500;-0,00;0,07
99,510;-0,01;0,07
99,520;-0,01;0,07
99,530;-0,01;0,07
99,540;-0,01;0,07
99,550;-0,02;0,07
99,560;-0,02;0,07
99,570;-0,02;0,07
99,580;-0,02;0,07
99,590;-0,03;0,06
99,600;-0,03;0,06
99,610;-0,03;0,06
99,620;-0,03;0,06
99,630;-0,04;0,06
99,640;-0,04;0,05
99,650;-0,04;0,05
99,660;-0,04;0,05
99,670;-0,04;0,05
99,680;-0,04;0,04
99,690;-0,05;0,04
99,700;-0,05;0,04
99,710;-0,05;0,03
99,720;-0,05;0,03
99,730;-0,05;0,03
99,740;-0,05;0,02
99,750;-0,05;0,02
99,760;-0,05;0,02
99,770;-0,05;0,01
99,780;-0,05;0,01
99,790;-0,06;0,01
99,800;-0,06;0,01
99,810;-0,06;0,00
99,820;-0,06;0,00
99,830;-0,06;-0,00
99,840;-0,06;-0,01
99,850;-0,06;-0,01
99,860;-0,06;-0,01
99,870;-0,06;-0,02
99,880;-0,06;-0,02
99,890;-0,06;-0,02
99,900;-0,06;-0,03
99,910;-0,06;-0,03
99,920;-0,06;-0,03
99,930;-0,06;-0,03
99,940;-0,06;-0,04
99,950;-0,06;-0,04
99,960;-0,06;-0,04
99,970;-0,06;-0,04
99,980;-0,06;-0,05
99,990;-0,06;-0,05
100,000;-0,06;-0,05
100,010;-0,06;-0,05
100,020;-0,06;-0,06
100,030;-0,06;-0,06
100,040;-0,06;-0,06
100,050;-0,06;-0,06
100,060;-0,06;-0,06
100,070;-0,06;-0,07
100,080;-0,06;-0,07
100,090;-0,06;-0,07
100,100;-0,06;-0,07
100,110;-0,06;-0,08
100,120;-0,06;-0,08
100,130;-0,05;-0,08
100,140;-0,05;-0,08
100,150;-0,05;-0,08
100,160;-0,05;-0,08
100,170;-0,05;-0,09
100,180;-0,05;-0,09
100,190;-0,05;-0,09
100,200;-0,04;-0,09
100,210;-0,04;-0,09
100,220;-0,04;-0,09
100,230;-0,04;-0,10
100,240;-0,04;-0,10
100,250;-0,03;-0,10
100,260;-0,03;-0,10
100,270;-0,03;-0,10
100,280;-0,03;-0,10
100,290;-0,03;-0,10
100,300;-0,03;-0,10
100,310;-0,03;-0,10
100,320;-0,02;-0,10
100,330;-0,02;-0,10
100,340;-0,02;-0,10
100,350;-0,02;-0,10
100,360;-0,01;-0,10
100,370;-0,01;-0,10
100,380;-0,01;-0,10
100,390;-0,01;-0,10
100,400;-0,01;-0,10
100,410;-0,00;-0,10
100,420;-0,00;-0,10
100,430;-0,00;-0,10
100,440;0,00;-0,10
100,450;0,00;-0,10
100,460;0,01;-0,10
100,470;0,01;-0,10
100,480;0,01;-0,10
100,490;0,01;-0,10
100,500;0,01;-0,09
100,510;0,02;-0,09
100,520;0,02;-0,09
100,530;0,02;-0,09
100,540;0,02;-0,09
100,550;0,02;-0,09
100,560;0,02;-0,08
100,570;0,03;-0,08
100,580;0,03;-0,08
100,590;0,03;-0,08
100,600;0,03;-0,07
100,610;0,04;-0,07
100,620;0,04;-0,07
100,630;0,04;-0,07
100,640;0,04;-0,06
100,650;0,04;-0,06
100,660;0,04;-0,06
100,670;0,05;-0,05
100,680;0,05;-0,05
100,690;0,05;-0,05
100,700;0,05;-0,05
100,710;0,05;-0,04
100,720;0,05;-0,04
100,730;0,05;-0,03
100,740;0,06;-0,03
100,750;0,06;-0,03
100,760;0,06;-0,02
100,770;0,06;-0,02
100,780;0,06;-0,01
100,790;0,06;-0,01
100,800;0,06;-0,01
100,810;0,06;-0,00
100,820;0,06;0,00
100,830;0,06;0,01
100,840;0,06;0,01
100,850;0,07;0,01
100,860;0,07;0,02
100,870;0,07;0,02
100,880;0,07;0,02
100,890;0,07;0,03
100,900;0,07;0,03
100,910;0,07;0,03
100,920;0,07;0,04
100,930;0,06;0,04
100,940;0,06;0,04
100,950;0,06;0,04
100,960;0,06;0,05
100,970;0,06;0,05
100,980;0,06;0,05
100,990;0,06;0,05
101,000;0,06;0,06
101,010;0,06;0,06
101,020;0,06;0,06
101,030;0,06;0,06
101,040;0,06;0,07
101,050;0,06;0,07
101,060;0,06;0,07
101,070;0,06;0,07
101,080;0,06;0,07
101,090;0,06;0,08
101,100;0,06;0,08
101,110;0,06;0,08
101,120;0,06;0,08
101,130;0,05;0,08
101,140;0,05;0,08
101,150;0,05;0,08
101,160;0,05;0,09
101,170;0,05;0,09
101,180;0,05;0,09
101,190;0,05;0,09
101,200;0,04;0,09
101,210;0,04;0,09
101,220;0,04;0,09
101,230;0,04;0,09
101,240;0,04;0,09
101,250;0,04;0,09
101,260;0,04;0,10
101,270;0,04;0,10
101,280;0,04;0,10
101,290;0,03;0,10
101,300;0,03;0,10
101,310;0,03;0,10
101,320;0,03;0,10
101,330;0,03;0,10
101,340;0,02;0,09
101,350;0,02;0,09
101,360;0,02;0,09
101,370;0,02;0,09
101,380;0,02;0,09
101,390;0,01;0,09
101,400;0,01;0,09
101,410;0,01;0,08
101,420;0,01;0,08
101,430;0,01;0,08
101,440;0,01;0,08
101,450;0,01;0,08
101,460;0,00;0,07
101,470;0,00;0,07
101,480;0,00;0,07
101,490;0,00;0,07
101,500;0,00;0,06
101,510;-0,00;0,06
101,520;-0,00;0,06
101,530;-0,00;0,06
101,540;-0,00;0,05
101,550;-0,01;0,05
101,560;-0,01;0,05
101,570;-0,01;0,04
101,580;-0,01;0,04
101,590;-0,01;0,04
101,600;-0,01;0,03
101,610;-0,01;0,03
101,620;-0,01;0,03
101,630;-0,01;0,03
101,640;-0,01;0,02
101,650;-0,01;0,02
101,660;-0,01;0,02
101,670;-0,01;0,01
101,680;-0,01;0,01
101,690;-0,01;0,01
101,700;-0,01;0,00
101,710;-0,01;0,00
101,720;-0,02;-0,00
101,730;-0,02;-0,01
101,740;-0,02;-0,01
101,750;-0,02;-0,01
101,760;-0,02;-0,02
101,770;-0,02;-0,02
101,780;-0,02;-0,02
101,790;-0,02;-0,03
101,800;-0,02;-0,03
101,810;-0,02;-0,03
101,820;-0,02;-0,04
101,830;-0,02;-0,04
101,840;-0,02;-0,05
101,850;-0,02;-0,05
101,860;-0,02;-0,05
101,870;-0,02;-0,06
101,880;-0,02;-0,06
101,890;-0,02;-0,06
101,900;-0,02;-0,06
101,910;-0,02;-0,07
101,920;-0,02;-0,07
101,930;-0,02;-0,07
101,940;-0,02;-0,08
101,950;-0,02;-0,08
101,960;-0,02;-0,08
101,970;-0,02;-0,09
101,980;-0,02;-0,09
101,990;-0,02;-0,09
102,000;-0,02;-0,09
102,010;-0,02;-0,10
102,020;-0,02;-0,10
102,030;-0,02;-0,10
102,040;-0,02;-0,10
102,050;-0,02;-0,10
102,060;-0,02;-0,10
102,070;-0,02;-0,11
102,080;-0,01;-0,11
102,090;-0,01;-0,11
102,100;-0,01;-0,11
102,110;-0,01;-0,11
102,120;-0,01;-0,11
102,130;-0,01;-0,11
102,140;-0,01;-0,11
102,150;-0,01;-0,11
102,160;-0,01;-0,11
102,170;-0,01;-0,11
102,180;-0,01;-0,11
102,190;-0,01;-0,11
102,200;-0,01;-0,11
102,210;-0,00;-0,11
102,220;-0,00;-0,11
102,230;-0,00;-0,11
102,240;-0,00;-0,11
102,250;-0,00;-0,11
102,260;-0,00;-0,11
102,270;-0,00;-0,11
102,280;0,00;-0,10
102,290;-0,00;-0,10
102,300;-0,00;-0,10
102,310;0,00;-0,10
102,320;0,00;-0,10
102,330;0,00;-0,10
102,340;-0,00;-0,09
102,350;0,00;-0,09
102,360;0,00;-0,09
102,370;0,00;-0,09
102,380;0,00;-0,09
102,390;0,00;-0,08
102,400;0,00;-0,08
102,410;0,00;-0,08
102,420;0,00;-0,07
102,430;0,01;-0,07
102,440;0,00;-0,07
102,450;0,01;-0,07
102,460;0,01;-0,06
102,470;0,01;-0,06
102,480;0,01;-0,06
102,490;0,00;-0,06
102,500;0,00;-0,05
102,510;0,00;-0,05
102,520;0,00;-0,05
102,530;0,01;-0,04
102,540;0,01;-0,04
102,550;0,01;-0,03
102,560;0,01;-0,03
102,570;0,01;-0,03
102,580;0,01;-0,02
102,590;0,01;-0,02
102,600;0,01;-0,02
102,610;0,01;-0,01
102,620;0,01;-0,01
102,630;0,01;-0,01
102,640;0,01;-0,00
102,650;0,01;-0,00
102,660;0,01;0,00
102,670;0,01;0,01
102,680;0,01;0,01
102,690;0,01;0,01
102,700;0,02;0,02
102,710;0,01;0,02
102,720;0,02;0,02
102,730;0,02;0,02
102,740;0,02;0,03
102,750;0,02;0,03
102,760;0,02;0,03
102,770;0,02;0,04
102,780;0,02;0,04
102,790;0,02;0,04
102,800;0,02;0,05
102,810;0,02;0,05
102,820;0,03;0,05
102,830;0,03;0,05
102,840;0,03;0,05
102,850;0,03;0,06
102,860;0,03;0,06
102,870;0,03;0,06
102,880;0,03;0,07
102,890;0,02;0,07
102,900;0,02;0,07
102,910;0,02;0,07
102,920;0,02;0,07
102,930;0,02;0,07
102,940;0,02;0,08
102,950;0,02;0,08
102,960;0,02;0,08
102,970;0,02;0,08
102,980;0,02;0,08
102,990;0,02;0,09
103,000;0,02;0,09
103,010;0,02;0,09
103,020;0,02;0,10
103,030;0,02;0,10
103,040;0,02;0,10
103,050;0,02;0,10
103,060;0,02;0,10
103,070;0,02;0,10
103,080;0,02;0,10
103,090;0,02;0,10
103,100;0,02;0,10
103,110;0,02;0,10
103,120;0,02;0,10
103,130;0,02;0,10
103,140;0,02;0,10
103,150;0,02;0,10
103,160;0,02;0,10
103,170;0,02;0,10
103,180;0,02;0,10
